CustomerId,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Exited
15592412,713,1,45.0,4,131038.14,1,1,0,74005.04,1,2,2,495,False,True,False,1
15626383,596,1,60.0,7,121907.97,1,0,1,30314.04,0,5,2,774,False,False,True,0
15798053,707,1,32.0,9,0.0,2,1,0,126475.79,0,2,3,947,False,False,True,0
15730272,619,1,58.0,5,152199.33,1,1,1,86022.09,0,3,1,520,True,False,False,0
15568849,540,0,31.0,10,118158.74,1,1,1,158027.57,0,4,1,645,False,False,True,0
15748552,464,1,37.0,4,155994.15,1,0,0,143665.44,0,4,3,772,False,True,False,0
15722122,544,0,40.0,7,0.0,1,0,1,161076.92,0,5,2,265,True,False,False,0
15699029,670,1,37.0,4,170557.91,2,1,0,198252.88,0,5,2,729,True,False,False,0
15747878,739,1,60.0,4,0.0,1,1,1,51637.67,0,1,4,457,False,False,True,0
15569759,583,0,27.0,4,0.0,2,1,0,163113.41,0,1,4,484,True,False,False,0
15727819,677,0,34.0,10,171671.9,1,1,1,50777.77,0,1,4,392,False,False,True,0
15636658,596,1,36.0,2,0.0,2,1,1,12067.39,0,4,1,933,True,False,False,0
15704250,506,1,34.0,7,0.0,2,0,0,115842.1,0,1,4,929,True,False,False,0
15760924,575,1,41.0,2,100062.39,1,0,0,126307.25,0,1,2,599,False,False,True,0
15785980,588,1,34.0,6,121132.26,2,1,0,86460.28,0,3,4,468,False,False,True,0
15700864,607,0,21.0,0,0.0,2,1,0,116106.52,0,1,4,324,True,False,False,0
15659807,657,1,41.0,8,109402.13,1,1,1,66463.62,0,4,2,988,False,False,True,0
15636977,507,1,36.0,9,118214.32,2,1,0,119110.03,1,3,2,447,False,True,False,1
15672754,498,1,42.0,3,152039.7,1,1,1,53445.17,1,3,2,790,False,True,False,1
15618661,535,1,30.0,6,103804.97,1,1,1,125710.53,0,3,3,553,True,False,False,0
15678916,512,0,72.0,2,0.0,1,1,0,123304.62,0,3,2,355,True,False,False,0
15730038,706,0,23.0,5,0.0,1,0,0,164128.41,1,2,2,620,True,False,False,1
15781234,609,0,35.0,2,147900.43,1,1,0,140000.29,0,2,3,364,True,False,False,0
15807728,530,0,45.0,1,0.0,1,0,1,190663.89,1,2,3,695,True,False,False,1
15602811,730,1,38.0,0,38848.19,2,0,0,94003.11,0,5,1,279,False,True,False,0
15613816,539,0,39.0,6,62052.28,1,0,1,59755.14,0,4,2,693,False,False,True,0
15700813,522,0,25.0,5,94049.92,2,1,0,103269.0,0,3,1,913,False,True,False,0
15777759,570,1,30.0,2,131406.56,1,1,1,47952.45,0,1,2,636,True,False,False,0
15704681,766,1,37.0,2,99660.13,2,0,1,147700.78,0,2,2,498,False,True,False,0
15661626,732,0,45.0,6,98792.4,1,1,0,81491.7,1,3,2,854,False,True,False,1
15603035,651,1,34.0,3,0.0,2,1,1,105599.65,0,5,1,632,True,False,False,0
15631681,807,0,43.0,0,0.0,2,0,1,85523.24,0,5,3,660,False,False,True,0
15733581,831,1,32.0,9,80262.66,1,1,0,194867.78,0,4,2,590,False,True,False,0
15583850,672,1,68.0,0,126061.51,2,1,1,184936.77,0,4,2,564,False,True,False,0
15758939,540,1,35.0,7,127801.88,1,0,1,84239.46,0,5,2,830,False,True,False,0
15577178,511,1,45.0,5,68375.27,1,1,0,193160.25,1,1,4,351,True,False,False,1
15762803,509,1,31.0,3,0.0,2,1,0,15360.91,0,5,3,299,True,False,False,0
15604348,710,1,22.0,8,0.0,2,0,0,99645.04,0,4,1,289,False,False,True,0
15776211,678,0,34.0,6,0.0,2,1,1,124592.84,0,2,2,516,True,False,False,0
15646566,763,0,58.0,9,187911.55,1,0,1,35825.18,0,5,3,871,True,False,False,0
15710053,667,0,44.0,5,140406.68,2,0,1,57164.19,0,1,3,273,False,True,False,0
15567557,573,1,27.0,2,128243.03,1,1,1,11631.34,0,2,4,383,True,False,False,0
15641091,695,0,31.0,5,106089.2,1,0,0,99537.68,0,4,2,324,True,False,False,0
15650864,507,1,42.0,6,0.0,2,1,0,34777.23,0,1,4,487,True,False,False,0
15718106,625,1,34.0,6,0.0,2,0,0,197283.2,0,5,3,503,True,False,False,0
15684995,690,1,49.0,8,116622.73,1,0,1,51011.29,0,3,4,789,False,False,True,0
15668235,614,0,41.0,3,123475.04,1,1,1,179227.52,0,4,3,539,True,False,False,0
15788930,761,1,37.0,7,132730.17,1,1,0,199293.01,0,2,3,649,False,False,True,0
15766887,538,1,39.0,2,122773.5,2,1,1,58467.08,0,5,3,419,False,False,True,0
15762216,686,0,41.0,4,129553.76,2,1,0,187599.8,0,4,4,223,True,False,False,0
15764604,586,0,35.0,7,164769.02,2,1,0,119814.25,1,3,1,290,True,False,False,1
15704315,556,1,34.0,8,163757.06,1,1,1,104000.06,0,3,3,719,True,False,False,0
15649379,850,0,46.0,3,0.0,2,1,1,187980.21,0,1,3,318,True,False,False,0
15779529,620,1,32.0,7,0.0,2,1,1,34665.79,0,3,3,479,True,False,False,0
15763613,581,1,30.0,1,0.0,2,1,0,199464.08,0,4,3,606,True,False,False,0
15623082,507,0,35.0,2,0.0,2,1,0,97633.93,0,4,4,412,True,False,False,0
15610686,850,1,63.0,8,169832.57,1,0,0,184107.26,1,1,1,965,True,False,False,1
15624180,584,0,37.0,10,134171.8,2,1,1,70927.11,1,2,4,395,False,True,False,1
15673929,543,1,64.0,4,0.0,2,1,1,148305.82,0,5,2,701,True,False,False,0
15687329,763,0,32.0,1,108465.65,2,1,0,60552.44,1,4,2,751,False,True,False,1
15686776,557,0,32.0,6,184686.41,2,1,0,14956.44,0,3,2,299,True,False,False,0
15736154,823,0,44.0,1,0.0,2,0,1,182495.7,0,2,1,639,True,False,False,0
15790067,614,1,39.0,3,151914.93,1,0,0,56459.45,0,4,3,293,False,False,True,0
15710365,646,1,50.0,0,104129.24,2,1,0,181794.86,1,4,4,377,True,False,False,1
15666982,629,0,38.0,9,123948.85,1,1,0,76053.07,0,5,4,564,False,True,False,0
15576990,790,0,25.0,5,152885.77,1,1,0,58214.79,0,4,1,938,False,True,False,0
15605263,552,1,33.0,5,140931.57,1,0,1,10921.5,0,5,3,330,True,False,False,0
15605020,651,1,45.0,2,165901.59,2,1,0,23054.51,1,1,4,834,True,False,False,1
15711825,655,0,35.0,1,82231.51,2,1,0,88798.02,0,1,1,227,False,False,True,0
15809999,709,0,41.0,3,150300.65,2,1,0,71672.86,0,3,4,825,True,False,False,0
15791851,726,0,34.0,0,185734.75,1,1,1,102036.82,0,1,1,691,True,False,False,0
15771139,578,1,34.0,8,147487.23,2,1,0,66680.77,0,3,1,908,False,True,False,0
15711218,616,1,39.0,2,121704.32,2,1,0,55556.3,0,4,3,346,False,True,False,0
15597885,772,1,43.0,6,0.0,2,1,1,57675.88,0,5,3,807,True,False,False,0
15812338,485,0,30.0,7,0.0,1,1,0,107067.37,0,1,4,829,False,False,True,0
15663489,633,0,29.0,0,138577.34,1,1,0,193362.99,0,1,4,503,False,True,False,0
15704583,651,1,56.0,2,0.0,1,1,0,114522.68,1,4,2,327,True,False,False,1
15591698,849,0,49.0,9,132934.89,1,1,0,171056.65,1,4,2,285,False,True,False,1
15775803,841,1,41.0,1,0.0,2,0,1,193093.77,0,5,1,842,False,False,True,0
15677522,593,1,33.0,1,0.0,2,0,0,9984.4,0,4,4,357,True,False,False,0
15651740,525,0,30.0,5,0.0,2,0,1,149195.44,0,4,1,802,False,False,True,0
15815040,552,0,42.0,8,103362.14,1,0,1,186869.58,1,2,4,492,False,True,False,1
15619280,683,1,25.0,4,0.0,2,1,0,152698.24,0,3,3,637,True,False,False,0
15603065,751,0,30.0,6,0.0,2,1,0,15766.1,0,2,4,633,True,False,False,0
15798666,814,0,36.0,6,0.0,2,1,1,98657.01,0,5,1,780,True,False,False,0
15657529,714,1,53.0,1,99141.86,1,1,1,72496.05,1,3,3,1000,False,True,False,1
15805681,716,1,41.0,9,0.0,1,1,1,113267.48,0,1,1,237,True,False,False,0
15669783,586,0,60.0,3,47020.65,2,0,1,63241.21,1,3,3,850,True,False,False,1
15713673,494,0,33.0,1,137853.0,1,0,1,90273.85,0,3,1,674,True,False,False,0
15815560,666,1,72.0,7,105102.5,1,1,1,46172.47,0,2,4,832,False,True,False,0
15801473,599,1,33.0,2,51949.95,2,1,0,85045.92,0,3,4,541,False,True,False,0
15777892,721,1,37.0,3,107720.64,1,1,1,158591.12,0,1,3,478,False,True,False,0
15595991,585,1,54.0,8,87105.32,1,1,1,55346.14,0,2,4,302,True,False,False,0
15671766,599,1,44.0,10,118577.24,1,1,1,31448.52,0,2,1,785,True,False,False,0
15793803,574,1,34.0,1,112572.39,1,0,0,165626.6,0,3,2,788,True,False,False,0
15614929,508,1,28.0,0,96213.82,2,1,0,147913.56,0,2,3,371,False,True,False,0
15669175,479,1,24.0,6,107637.97,2,0,1,169505.83,0,5,3,456,False,True,False,0
15811032,477,0,58.0,8,145984.92,1,1,1,24564.7,0,5,4,464,False,True,False,0
15588090,726,0,51.0,8,107494.86,2,1,0,140937.91,1,2,3,794,False,True,False,1
15600974,516,1,50.0,5,0.0,1,0,1,146145.93,1,5,2,509,False,False,True,1
15665340,584,0,37.0,8,0.0,2,0,1,100835.19,0,2,1,937,False,False,True,0
15792986,580,1,24.0,1,133811.78,1,1,0,17185.95,1,2,4,500,False,True,False,1
15605742,737,1,43.0,0,80090.93,1,1,0,39920.0,1,5,1,394,True,False,False,1
15674254,554,0,45.0,4,0.0,2,1,1,193412.05,0,2,3,957,False,False,True,0
15713843,850,1,30.0,2,0.0,2,0,1,27937.12,0,1,3,663,False,False,True,0
15588449,591,0,27.0,5,107812.67,1,0,1,162501.83,1,2,1,792,False,False,True,1
15746664,463,1,21.0,8,204223.03,1,1,0,128268.39,0,2,1,983,False,False,True,0
15706269,489,0,47.0,8,103894.38,2,1,1,107625.46,0,4,4,953,True,False,False,0
15762708,619,0,38.0,10,119658.49,1,1,1,8646.58,0,2,1,412,False,False,True,0
15723818,453,0,37.0,4,131834.76,2,1,0,8949.2,0,5,4,549,True,False,False,0
15689517,635,1,27.0,3,127009.83,1,1,0,161909.95,0,1,2,686,True,False,False,0
15601589,675,0,57.0,8,0.0,2,0,1,95463.29,0,3,1,632,True,False,False,0
15762134,506,1,59.0,8,119152.1,2,1,1,170679.74,0,2,1,979,False,True,False,0
15669516,746,1,36.0,2,0.0,2,1,1,16436.56,0,5,4,718,False,False,True,0
15678317,603,1,46.0,2,0.0,2,1,1,59563.49,0,5,1,541,True,False,False,0
15571550,699,1,39.0,9,0.0,1,1,0,80963.92,0,2,4,966,True,False,False,0
15725028,679,1,29.0,3,0.0,2,1,1,63687.06,0,5,3,717,True,False,False,0
15696120,701,0,30.0,2,0.0,2,1,0,115650.63,0,1,4,528,False,False,True,0
15652626,826,1,55.0,4,115285.85,1,1,0,140126.17,0,2,2,712,True,False,False,0
15679611,734,0,37.0,2,130404.92,1,0,0,34548.74,0,2,4,434,False,False,True,0
15674868,696,0,30.0,0,0.0,2,1,1,9002.8,0,5,1,447,False,False,True,0
15690925,527,0,29.0,2,27755.97,1,1,0,97468.44,1,3,3,525,False,False,True,1
15702566,554,1,26.0,8,149134.46,1,1,1,177966.24,0,1,1,631,False,False,True,0
15685920,599,1,34.0,2,101506.66,1,0,0,198030.24,0,3,3,447,False,False,True,0
15753343,523,0,28.0,2,121164.11,1,1,1,59938.81,0,3,2,496,True,False,False,0
15799156,569,1,38.0,8,0.0,2,0,0,79618.79,0,1,4,225,False,False,True,0
15591489,826,1,26.0,5,142662.68,1,0,0,60285.3,0,3,4,334,True,False,False,0
15657214,601,1,72.0,2,0.0,2,0,1,51554.58,0,5,4,564,True,False,False,0
15788659,695,1,46.0,4,0.0,2,1,1,137537.22,0,2,3,499,True,False,False,0
15578211,777,1,23.0,6,0.0,2,1,1,163225.48,0,4,3,605,True,False,False,0
15644356,682,0,47.0,10,134032.01,1,1,0,144290.97,0,3,4,725,False,False,True,0
15694444,648,0,32.0,8,157138.99,2,1,0,190994.48,1,5,3,984,False,True,False,1
15786249,616,1,30.0,2,0.0,2,1,0,199099.51,0,2,2,788,False,False,True,0
15656522,593,1,32.0,10,158537.42,1,1,0,166850.57,0,5,1,584,False,False,True,0
15642063,692,1,40.0,6,163505.16,1,0,0,90424.09,0,4,4,675,True,False,False,0
15613787,505,1,35.0,8,116932.59,1,1,0,91092.84,0,4,3,671,False,False,True,0
15734461,562,1,31.0,2,112708.2,1,0,1,186370.3,0,5,1,249,False,True,False,0
15714874,850,0,42.0,3,0.0,2,1,1,176883.42,0,2,2,634,True,False,False,0
15709117,823,0,46.0,3,81576.75,1,1,1,28370.95,1,1,1,621,False,False,True,1
15744044,572,1,47.0,4,99353.42,1,1,0,196549.85,1,5,1,276,False,True,False,1
15815552,670,0,42.0,6,112333.63,1,1,1,65706.86,0,4,3,569,True,False,False,0
15615330,651,1,23.0,10,0.0,2,1,1,170099.23,0,5,1,431,True,False,False,0
15775082,749,1,42.0,1,129776.72,2,0,1,143538.51,0,5,4,942,True,False,False,0
15726855,805,0,45.0,9,116585.97,1,1,0,189428.75,1,1,2,885,False,True,False,1
15739850,645,1,45.0,6,155417.61,1,0,1,3449.22,0,3,3,810,True,False,False,0
15684696,560,0,26.0,3,116576.45,1,1,0,157567.37,0,4,3,440,False,False,True,0
15729954,586,0,28.0,5,0.0,2,1,0,170487.4,1,2,3,471,True,False,False,1
15721383,627,1,40.0,10,0.0,2,1,1,194792.42,0,5,2,545,False,False,True,0
15640648,698,1,36.0,6,0.0,2,0,1,19231.98,0,5,3,698,True,False,False,0
15600379,608,1,34.0,7,86656.13,1,0,1,59890.29,0,1,1,252,False,False,True,0
15736299,729,0,36.0,8,109106.8,1,0,0,121311.12,0,3,4,456,True,False,False,0
15812197,850,1,38.0,7,80293.98,1,0,0,126555.74,0,3,1,609,True,False,False,0
15786617,485,1,34.0,3,133658.24,1,1,0,70209.83,0,2,1,456,False,True,False,0
15721835,791,1,25.0,7,0.0,1,1,0,89666.28,0,5,3,740,False,False,True,0
15811236,705,1,39.0,6,133261.13,1,1,1,78065.9,0,4,2,344,False,False,True,0
15650488,492,0,48.0,6,127253.98,1,1,1,92144.09,1,3,1,681,True,False,False,1
15770543,679,1,37.0,7,74260.03,1,1,0,194617.98,0,4,3,436,True,False,False,0
15649101,601,1,40.0,10,127847.86,1,0,0,173245.68,0,1,2,376,True,False,False,0
15757646,584,1,35.0,9,0.0,2,1,0,192381.21,0,3,2,490,True,False,False,0
15568834,698,1,27.0,6,125427.37,2,0,0,27654.44,0,5,2,717,False,False,True,0
15708422,677,0,35.0,0,0.0,2,0,0,76637.38,0,4,1,889,False,False,True,0
15738088,634,1,63.0,10,0.0,2,1,0,30772.86,1,3,4,350,False,False,True,1
15604536,850,0,31.0,4,164672.66,1,0,1,61936.1,0,1,3,519,False,True,False,0
15665110,515,0,25.0,7,79543.59,1,0,1,38772.82,0,2,4,509,True,False,False,0
15614215,717,1,53.0,6,0.0,2,0,1,97614.87,0,2,4,477,True,False,False,0
15659677,746,1,47.0,8,142382.03,1,1,1,62086.62,0,3,3,681,True,False,False,0
15700212,475,0,46.0,10,0.0,2,0,0,122953.0,1,3,4,800,True,False,False,1
15655658,678,0,48.0,2,0.0,2,1,1,32301.88,0,2,2,870,True,False,False,0
15757617,735,1,55.0,6,134140.68,1,1,0,2267.88,0,4,4,425,True,False,False,0
15704378,655,1,37.0,9,121342.24,1,1,1,180241.44,0,1,1,299,False,True,False,0
15703728,700,1,47.0,4,0.0,1,1,0,121798.52,1,2,2,810,False,False,True,1
15755262,608,0,41.0,3,89763.84,1,0,0,199304.74,1,3,3,639,False,False,True,1
15624437,825,0,32.0,1,0.0,2,1,1,42935.15,0,1,3,359,False,False,True,0
15603741,719,1,40.0,4,128389.12,1,1,1,176091.31,0,1,4,979,False,False,True,0
15777459,619,0,32.0,4,175406.13,2,1,1,172792.43,1,1,4,707,False,False,True,1
15751549,658,1,31.0,2,77082.65,2,0,0,13482.28,0,4,3,620,False,True,False,0
15714485,774,1,60.0,5,85891.55,1,1,0,74135.48,1,5,2,540,True,False,False,1
15764922,596,1,21.0,3,187294.46,1,1,0,103456.47,0,4,4,719,False,False,True,0
15686345,828,1,34.0,9,0.0,2,1,1,81853.98,0,5,1,766,False,False,True,0
15736495,712,1,34.0,8,114088.32,1,1,0,92794.61,0,4,4,319,True,False,False,0
15700752,545,0,32.0,6,0.0,2,1,1,52067.37,0,5,1,277,True,False,False,0
15734005,633,0,42.0,1,0.0,2,1,0,56865.62,0,2,1,930,True,False,False,0
15659327,520,1,49.0,5,121197.64,1,1,0,72577.33,1,4,3,502,True,False,False,1
15637427,461,0,25.0,6,0.0,2,1,1,15306.29,0,1,3,539,False,False,True,0
15618225,741,1,36.0,8,116993.43,2,1,0,168816.22,0,3,1,612,False,True,False,0
15792720,676,1,33.0,6,171490.78,1,0,0,79099.64,0,3,2,248,True,False,False,0
15813303,513,1,72.0,10,0.0,2,1,1,52952.24,0,1,3,627,False,False,True,0
15706637,718,1,40.0,9,0.0,2,0,0,121537.91,0,4,2,299,False,False,True,0
15735878,850,0,47.0,10,134381.52,1,0,0,26812.89,1,4,4,252,False,True,False,1
15720155,630,1,29.0,6,131354.39,1,0,1,9324.31,1,4,1,846,False,True,False,1
15591135,726,1,37.0,2,132057.92,2,1,0,34743.98,0,1,4,953,True,False,False,0
15654230,526,1,31.0,5,145537.21,1,1,0,132404.64,0,2,2,537,False,True,False,0
15572408,714,1,39.0,3,149887.49,2,1,0,63846.36,0,4,1,235,False,True,False,0
15741875,746,0,25.0,3,104833.79,1,0,0,71911.3,0,2,3,367,False,False,True,0
15709604,781,1,23.0,2,107433.48,1,1,0,173843.21,0,5,1,815,True,False,False,0
15785611,752,1,38.0,3,183102.29,1,1,1,71557.12,0,3,1,833,False,True,False,0
15730810,613,1,44.0,9,100524.69,1,1,1,47298.95,0,4,4,484,False,False,True,0
15696812,586,1,42.0,6,0.0,2,1,1,123410.23,0,4,4,378,False,False,True,0
15745030,809,1,41.0,1,79706.25,2,1,0,165675.01,0,5,4,464,False,True,False,0
15658675,710,1,37.0,6,135795.63,1,0,1,46523.6,0,5,3,677,False,True,False,0
15786200,564,1,31.0,4,0.0,2,1,0,53520.03,0,4,3,363,True,False,False,0
15591357,765,1,51.0,3,123372.3,1,1,1,115429.32,0,4,1,259,True,False,False,0
15738150,591,1,45.0,5,0.0,2,1,1,155492.87,0,2,2,235,True,False,False,0
15645942,689,1,40.0,2,0.0,2,1,1,164768.82,0,4,2,490,False,False,True,0
15723437,701,0,35.0,2,0.0,2,1,1,65765.22,0,5,3,939,True,False,False,0
15592461,603,1,26.0,4,109166.37,1,1,1,92840.67,0,3,3,882,False,True,False,0
15772262,545,1,37.0,9,110483.86,1,1,1,127394.67,0,5,4,233,False,True,False,0
15620372,687,1,31.0,3,0.0,2,0,0,48228.1,0,2,3,575,False,False,True,0
15623210,484,0,55.0,8,149349.58,2,0,0,137519.92,1,5,3,760,False,True,False,1
15684769,542,1,67.0,10,129431.36,1,0,1,21343.74,0,5,2,521,True,False,False,0
15722599,751,0,37.0,9,183613.66,2,0,0,49734.94,0,3,1,563,True,False,False,0
15781534,536,0,35.0,4,121520.36,1,0,0,77178.42,0,3,4,881,False,True,False,0
15783225,737,1,54.0,9,0.0,1,1,0,83470.4,1,5,3,987,True,False,False,1
15739592,707,0,51.0,10,98438.23,1,0,0,70778.63,1,5,2,303,False,True,False,1
15749265,427,1,42.0,1,75681.52,1,1,1,57098.0,0,5,1,418,False,True,False,0
15656333,574,0,33.0,3,134348.57,1,1,0,63163.99,0,4,4,596,True,False,False,0
15643229,671,0,31.0,6,0.0,2,1,1,15846.42,0,1,2,508,True,False,False,0
15702293,588,0,35.0,7,0.0,2,1,1,108739.15,0,1,1,221,False,False,True,0
15587394,462,1,39.0,4,140133.08,2,0,0,131304.45,0,1,1,627,True,False,False,0
15639252,603,1,30.0,6,129548.5,2,1,1,19282.85,0,2,1,553,False,False,True,0
15731412,693,0,37.0,6,95900.04,1,1,1,38196.24,0,5,4,936,False,True,False,0
15732791,641,1,32.0,5,122947.92,1,1,1,99154.86,0,1,1,977,False,True,False,0
15770424,541,1,40.0,7,95710.11,2,1,0,49063.42,0,1,3,834,False,True,False,0
15631481,673,1,51.0,8,79563.36,2,1,1,172200.91,0,3,3,419,True,False,False,0
15707681,501,1,38.0,9,88977.39,2,0,1,133403.07,0,5,2,522,False,True,False,0
15810218,610,1,29.0,9,0.0,2,0,1,83912.24,0,5,1,691,False,False,True,0
15791867,544,1,44.0,2,108895.93,1,0,0,69228.2,1,3,4,408,False,True,False,1
15641122,684,1,30.0,2,0.0,2,1,0,83473.82,0,4,4,699,True,False,False,0
15803947,757,0,30.0,6,161378.02,1,0,0,71926.28,1,5,4,878,False,True,False,1
15636592,651,1,35.0,0,181821.96,2,0,1,36923.67,1,5,3,539,True,False,False,1
15797149,563,0,36.0,4,143680.47,2,1,1,63531.19,0,1,2,735,False,False,True,0
15713440,519,0,21.0,1,151701.45,2,1,1,170138.68,1,1,1,623,False,True,False,1
15577831,560,1,41.0,4,152532.3,1,0,0,10779.69,0,3,4,459,False,True,False,0
15717164,485,1,32.0,6,102238.01,2,1,1,194010.12,0,4,3,784,False,False,True,0
15685576,527,0,36.0,6,0.0,2,1,1,102280.29,0,5,4,823,False,False,True,0
15675176,512,1,51.0,6,144953.31,1,1,1,165035.17,0,2,3,339,True,False,False,0
15743818,748,1,58.0,9,122330.7,2,0,1,124429.19,0,1,4,641,False,False,True,0
15595282,735,0,33.0,4,0.0,2,1,0,149474.69,0,2,4,999,True,False,False,0
15815236,574,1,34.0,5,0.0,2,0,0,28269.86,0,5,4,626,False,False,True,0
15670528,787,1,43.0,0,132217.45,1,1,0,20955.03,1,2,4,314,False,True,False,1
15752137,648,1,33.0,7,134944.0,1,1,1,117036.38,0,2,3,219,True,False,False,0
15718064,635,1,29.0,2,0.0,2,0,0,117173.8,0,1,2,624,False,False,True,0
15590434,577,1,41.0,4,89015.61,1,0,1,135227.23,0,4,4,719,False,False,True,0
15639278,580,0,36.0,6,145387.32,2,1,1,169963.2,1,3,4,635,False,True,False,1
15626507,558,1,27.0,1,152283.39,1,1,0,183271.15,0,1,2,783,True,False,False,0
15627027,738,1,39.0,5,0.0,2,1,1,114388.98,0,3,1,514,True,False,False,0
15737627,589,0,21.0,2,121093.29,2,1,0,3529.72,0,1,2,683,False,True,False,0
15602735,692,1,45.0,6,152296.83,2,0,1,108040.86,1,4,4,489,False,True,False,1
15779207,500,1,30.0,2,125495.64,2,1,1,68807.47,0,3,1,276,False,True,False,0
15692142,707,0,48.0,7,105086.74,1,1,1,180344.69,1,5,3,744,False,True,False,1
15803801,454,1,34.0,4,0.0,2,1,0,198817.72,0,2,3,731,True,False,False,0
15648933,831,1,44.0,3,111100.98,1,1,1,28144.07,1,4,2,560,False,True,False,1
15635703,729,0,39.0,1,131513.26,1,1,1,193715.0,0,1,3,751,False,True,False,0
15664734,673,0,25.0,3,108244.82,2,1,1,103573.96,0,1,1,284,False,True,False,0
15614302,699,0,31.0,10,125837.86,2,1,0,189392.66,0,1,4,409,False,True,False,0
15697283,578,1,23.0,8,0.0,2,1,0,112124.98,0,3,4,240,False,False,True,0
15781586,837,1,38.0,2,126732.85,1,1,1,79577.38,0,2,4,644,False,True,False,0
15689952,724,1,41.0,5,0.0,1,0,1,115753.94,0,5,4,540,False,False,True,0
15622017,773,0,33.0,10,0.0,1,1,1,98820.09,0,4,1,610,False,False,True,0
15578783,620,1,35.0,0,76989.97,1,1,1,17242.79,0,4,3,739,False,True,False,0
15619653,666,1,47.0,2,0.0,1,1,0,35046.97,1,4,2,354,True,False,False,1
15723894,625,1,45.0,7,137555.44,1,0,0,124607.7,0,3,1,622,True,False,False,0
15587421,687,0,34.0,7,111388.18,2,1,0,148564.76,0,4,2,570,False,True,False,0
15628059,529,1,61.0,1,0.0,2,1,1,191370.97,0,5,1,589,True,False,False,0
15626787,698,0,31.0,8,185078.26,1,0,0,115337.74,1,5,2,921,False,False,True,1
15792222,712,0,37.0,1,106881.5,2,0,0,169386.81,0,2,3,275,True,False,False,0
15801256,746,1,49.0,7,0.0,2,0,1,10096.25,0,3,4,479,False,False,True,0
15645463,843,0,27.0,5,0.0,2,1,1,67494.23,0,1,4,557,True,False,False,0
15679966,661,0,31.0,3,133964.3,1,1,1,166187.1,0,2,3,508,True,False,False,0
15689526,542,0,35.0,9,127543.11,2,1,0,468.94,1,4,1,732,False,True,False,1
15579040,556,0,46.0,10,0.0,2,0,0,109184.24,0,3,3,950,True,False,False,0
15618213,674,0,32.0,7,85757.93,1,1,1,95481.0,0,2,4,929,True,False,False,0
15694518,624,0,36.0,0,0.0,2,1,0,111605.9,0,3,2,353,False,False,True,0
15755649,584,1,47.0,7,130538.77,1,1,0,92915.84,0,3,2,236,False,True,False,0
15566894,793,1,39.0,3,137817.52,1,0,0,83997.79,0,5,3,252,True,False,False,0
15690958,767,1,23.0,2,139542.82,1,0,1,28038.28,0,3,4,347,False,True,False,0
15780386,654,1,40.0,5,105683.63,1,1,0,173617.09,0,5,4,250,False,False,True,0
15768387,581,1,41.0,8,0.0,2,0,0,29737.14,0,3,2,927,True,False,False,0
15799042,611,1,38.0,7,0.0,1,1,1,63202.0,0,2,4,447,True,False,False,0
15685329,531,0,63.0,1,114715.71,1,0,1,24506.95,1,2,3,908,True,False,False,1
15589348,850,1,37.0,4,137204.77,1,1,1,28865.59,0,5,4,687,False,False,True,0
15766787,707,0,35.0,9,0.0,2,1,1,70403.65,0,2,1,860,True,False,False,0
15620579,695,0,31.0,8,0.0,2,0,1,131644.41,0,5,4,941,False,False,True,0
15783629,616,0,42.0,6,117899.95,2,0,0,150266.81,0,3,3,653,False,True,False,0
15663252,850,0,32.0,9,0.0,2,1,1,18924.92,0,4,4,765,False,False,True,0
15702806,696,1,24.0,9,0.0,1,0,0,10883.52,0,3,1,916,False,False,True,0
15695872,712,0,30.0,1,89571.59,1,1,1,177613.19,0,3,3,567,True,False,False,0
15670822,719,0,22.0,7,114415.84,1,1,1,177497.4,0,2,2,739,True,False,False,0
15639303,589,1,48.0,5,126111.61,1,0,1,133961.19,0,2,2,249,False,True,False,0
15807663,667,1,43.0,8,190227.46,1,1,0,97508.04,1,3,4,680,True,False,False,1
15642336,669,0,42.0,9,0.0,2,0,0,135630.32,0,2,3,526,True,False,False,0
15763800,609,0,40.57006892260985,6,146861.72813632083,1,1,0,62791.75115679526,1,4,1,348,True,True,False,1
15735252,734,0,49.61626702084454,8,131409.11690127678,1,0,0,28356.51043463471,1,3,4,407,False,True,False,1
15805224,638,0,61.42004473467956,3,0.0,1,1,0,176965.44259435227,1,1,2,819,True,False,True,1
15749504,697,0,45.612626997556426,2,0.0,1,1,0,47850.98197640336,1,3,3,579,True,False,True,1
15724513,511,0,43.46782191904952,2,107524.75983595132,1,1,0,115848.33204507378,1,4,4,675,True,True,False,1
15709252,666,0,48.07160967196836,5,92250.76759204049,1,1,1,183818.07185797303,1,1,1,546,False,True,False,1
15618026,546,0,31.822675232743066,4,87949.48393658076,1,0,0,62766.67574381554,1,5,2,674,True,True,False,1
15726460,696,0,40.30850914231238,3,126581.8646173288,2,0,0,14064.765070018231,1,3,3,365,True,True,False,1
15794442,709,0,57.57562337661284,4,0.0,1,0,1,161189.69166791896,1,4,2,292,True,False,False,1
15750297,698,1,27.333836226540683,5,55465.89520404905,1,1,0,101487.39572686917,1,2,1,393,True,False,True,1
15669164,653,0,56.39719213332715,4,127794.75778846286,1,0,0,167497.71785395354,1,1,3,919,False,True,False,1
